# Date:     2024-01-15 15:50:33
# Database: ocvs
# Target:   lmc_cepheids
# Query:    TRUE 
# Objects:  4713
# Columns:
# ID	Mode	RA	DECL	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	P_2	dP_2	T0_2	A_2	R21_2	phi21_2	R31_2	phi31_2	P_3	dP_3	T0_3	A_3	R21_3	phi21_3	R31_3	phi31_3	Remarks
OGLE-LMC-CEP-4039	F	5.472936	-66.238611	-99.99	-99.99	LMC519.14.12833	V1/NGC1978	15.764	16.380	0.616	2.0579356	0.0000027	6000.55686	0.625	0.486	4.246	0.261	2.401	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4040	1	5.473553	-64.958000	-99.99	-99.99	LMC520.22.29	-99.99	15.347	15.950	0.603	1.9373501	0.0000066	6000.94144	0.231	0.142	4.905	0.022	4.258	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4041	F	5.475714	-65.976028	-99.99	-99.99	LMC519.23.10445	LMV1823 HV12811	14.818	15.568	0.750	4.8015590	0.0000238	6004.72814	0.506	0.451	4.891	0.198	3.463	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4042	F	5.475914	-67.638556	-99.99	-99.99	LMC518.14.2820	HV5861	14.877	15.583	0.706	4.2138273	0.0000057	6002.84412	0.509	0.462	4.742	0.239	3.236	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4043	1	5.476722	-67.002361	-99.99	-99.99	LMC518.31.3083	-99.99	16.531	17.127	0.596	0.8604183	0.0000014	6000.45246	0.195	0.205	3.788	0.104	1.705	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4044	1	5.476822	-63.812917	-99.99	-99.99	LMC592.13.7187	-99.99	16.355	16.994	0.639	1.0310311	0.0000031	6000.65864	0.187	0.233	4.029	0.064	1.591	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4045	F	5.476892	-65.260722	-99.99	-99.99	LMC520.13.35	-99.99	15.208	15.971	0.763	3.6692993	0.0000175	6002.65628	0.160	0.211	4.553	0.039	2.749	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4046	1	5.477711	-66.074444	-99.99	-99.99	LMC519.22.20873	-99.99	15.063	15.683	0.620	2.3226316	0.0000087	6001.55842	0.195	0.084	4.555	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4047	1	5.478619	-64.313833	-99.99	-99.99	LMC592.05.533	-99.99	18.155	18.740	0.585	0.2857650	0.0000011	6000.19579	0.126	0.158	1.538	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4048	1	5.478767	-64.891361	-99.99	-99.99	LMC520.22.43	-99.99	15.332	16.124	0.792	3.3260766	0.0000264	6000.71042	0.112	0.159	4.493	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4049	1	5.480200	-67.266306	-99.99	-99.99	LMC518.23.6239	-99.99	15.272	15.786	0.514	1.7754651	0.0000025	6001.10565	0.238	0.176	4.577	0.038	3.272	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4050	12	5.481375	-65.994389	-99.99	-99.99	LMC519.22.23971	-99.99	15.079	16.016	0.937	0.9014979	0.0000030	6000.87861	0.072	0.259	3.949	0.082	1.720	0.7227610	0.0000073	6000.39364	0.021	0.131	3.833	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4051	F	5.482867	-72.202083	-99.99	-99.99	LMC514.24.13100	-99.99	16.039	16.735	0.696	1.8967177	0.0000017	6001.63446	0.472	0.473	4.263	0.290	2.421	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4052	F	5.483258	-66.734333	-99.99	-99.99	LMC519.05.23220	-99.99	15.151	15.823	0.672	3.2691268	0.0000040	6000.95779	0.497	0.444	4.534	0.244	2.845	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4053	F1	5.484200	-66.525667	-99.99	-99.99	LMC519.13.15443	-99.99	15.922	16.532	0.610	1.8655661	0.0000134	6000.83978	0.232	0.231	4.425	0.051	2.435	1.3505567	0.0000090	6001.04586	0.171	0.229	4.714	0.079	2.835	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4054	1	5.484633	-66.500500	-99.99	-99.99	LMC519.13.15418	-99.99	14.002	14.616	0.614	4.6807118	0.0000887	6001.26454	0.039	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4055	F	5.484922	-64.995389	-99.99	-99.99	LMC520.22.2	-99.99	13.756	14.572	0.816	10.7417835	0.0000900	6007.84612	0.393	0.043	0.306	0.126	0.842	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4056	F	5.487308	-65.541722	-99.99	-99.99	LMC520.05.45	HV12814	15.407	16.042	0.635	2.3920638	0.0000023	6000.77278	0.648	0.475	4.285	0.250	2.367	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4057	F	5.487939	-67.472639	-99.99	-99.99	LMC518.13.22057	HV2579	13.203	14.037	0.834	13.4236855	0.0001333	6009.93635	0.541	0.192	4.503	0.142	0.671	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4058	1	5.488617	-66.640889	-99.99	-99.99	LMC519.05.27686	LMV1430 HV12608	15.228	15.788	0.560	1.8992939	0.0000094	6001.77438	0.279	0.176	4.599	0.043	3.337	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4059	1	5.488856	-67.377750	-99.99	-99.99	LMC518.22.17617	-99.99	15.306	15.908	0.602	2.0565534	0.0000043	6000.62054	0.232	0.140	4.611	0.026	3.630	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4060	F	5.489028	-66.589667	-99.99	-99.99	LMC519.05.14819	LMV1814 HV12607	15.555	16.129	0.574	2.3661791	0.0000034	6002.02659	0.357	0.466	4.397	0.232	2.622	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4061	F	5.490447	-66.239806	-99.99	-99.99	LMC519.13.4476D	HV2580	13.118	13.972	0.854	16.9150243	0.0001316	6001.32631	0.569	0.198	5.008	0.115	2.386	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4062	F	5.494611	-66.517139	-99.99	-99.99	LMC519.13.11	HV2587	14.915	15.577	0.662	3.7726731	0.0000047	6000.05274	0.548	0.437	4.528	0.235	2.865	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4063	F	5.497153	-67.070889	-99.99	-99.99	LMC518.30.19657	HV5877	15.254	15.877	0.623	3.0216663	0.0000078	6000.50719	0.480	0.461	4.518	0.269	2.830	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4064	F	5.499564	-65.905694	-99.99	-99.99	LMC519.30.1	HV12816	13.826	14.503	0.677	9.1090460	0.0001817	6001.62433	0.425	0.192	4.596	0.047	5.149	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4065	1	5.499839	-72.770389	-99.99	-99.99	LMC514.06.8755	-99.99	15.265	15.962	0.697	2.3414499	0.0000490	6000.82272	0.039	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4066	F	5.500678	-65.933861	-99.99	-99.99	LMC519.22.10149	HV12815	-99.99	13.552	-99.99	26.1504156	0.0027833	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4067	F	5.500792	-66.473056	-99.99	-99.99	LMC519.13.9	HV12612	14.541	15.344	0.803	5.8339813	0.0000480	6001.52798	0.252	0.316	4.926	0.042	3.846	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4068	F	5.500958	-67.556889	-99.99	-99.99	LMC518.13.5868	HV980	14.933	15.527	0.594	3.5820318	0.0000042	6001.31991	0.618	0.431	4.374	0.232	2.468	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4069	F	5.501253	-71.922694	-99.99	-99.99	LMC514.31.70	-99.99	15.240	15.958	0.718	3.5305924	0.0000039	6002.35678	0.537	0.457	4.597	0.258	2.968	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4070	1	5.501947	-65.188806	-99.99	-99.99	LMC520.12.18	-99.99	14.663	15.293	0.630	3.0009071	0.0000197	6000.76202	0.213	0.058	3.508	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4071	1	5.502617	-63.271472	-99.99	-99.99	LMC592.29.6731	-99.99	16.202	16.858	0.656	1.1501959	0.0000031	6000.31644	0.172	0.189	4.081	0.038	2.382	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4072	F	5.503019	-66.510444	-99.99	-99.99	LMC519.12.16637	-99.99	14.665	15.491	0.826	5.1221615	0.0000396	6005.03186	0.239	0.286	4.821	0.059	3.360	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4073	1	5.503733	-66.076472	-99.99	-99.99	LMC519.21.18432	-99.99	15.109	15.688	0.579	2.0680995	0.0000072	6001.45909	0.247	0.177	4.565	0.012	2.767	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4074	1	5.504614	-67.400833	-99.99	-99.99	LMC518.22.86	-99.99	16.761	17.370	0.609	0.7757301	0.0000012	6000.39094	0.191	0.184	3.558	0.100	1.224	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4075	F	5.505239	-66.673056	-99.99	-99.99	LMC519.04.26984	HV12435	15.061	15.810	0.749	4.0568103	0.0000105	6002.65563	0.312	0.359	4.711	0.131	3.179	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4076	1	5.505986	-64.423861	-99.99	-99.99	LMC520.29.8080	-99.99	15.458	16.086	0.628	1.7138354	0.0000050	6001.17617	0.240	0.174	4.670	0.019	3.127	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4077	F	5.506167	-66.100000	-99.99	-99.99	LMC519.21.15044	-99.99	14.840	15.614	0.774	4.9131565	0.0000104	6000.86545	0.412	0.420	4.840	0.169	3.463	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4078	1	5.506217	-66.186778	-99.99	-99.99	LMC519.21.12264	-99.99	14.789	15.315	0.526	2.5966773	0.0000083	6000.26024	0.189	0.066	4.488	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4079	12	5.506222	-62.133528	-99.99	-99.99	LMC593.28.52	-99.99	16.069	16.625	0.556	1.1719654	0.0000054	6000.71913	0.231	0.225	4.292	0.088	2.507	0.9387900	0.0000109	6000.34733	0.078	0.097	5.827	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4080	F	5.507125	-66.872889	-99.99	-99.99	LMC518.30.12112	-99.99	15.164	15.938	0.774	3.6167303	0.0000080	6001.51049	0.304	0.292	4.579	0.106	2.872	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4081	1	5.508417	-66.683111	-99.99	-99.99	LMC519.04.27000	-99.99	16.049	16.659	0.610	1.2332977	0.0000037	6000.81025	0.114	0.095	3.993	0.025	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4082	1	5.509092	-64.912917	-99.99	-99.99	LMC520.21.32	-99.99	15.299	15.865	0.566	1.8698583	0.0000050	6000.43252	0.247	0.174	4.515	0.024	3.062	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4083	12	5.509303	-66.072111	-99.99	-99.99	LMC519.21.18444	-99.99	16.064	16.581	0.517	1.0583928	0.0000026	6000.62171	0.259	0.236	4.176	0.066	2.332	0.8488510	0.0000071	6000.53620	0.072	0.062	4.901	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4084	1	5.509906	-66.658056	-99.99	-99.99	LMC519.04.27013	-99.99	16.020	16.656	0.636	1.2692635	0.0000028	6000.02592	0.176	0.165	4.256	0.026	1.997	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4085	1	5.510503	-66.260306	-99.99	-99.99	LMC519.12.28807	LMV1435 HV12614	15.364	15.884	0.520	1.6507492	0.0000029	6000.77409	0.301	0.224	4.351	0.065	2.802	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 1.006233 d
OGLE-LMC-CEP-4086	F	5.512836	-66.837472	-99.99	-99.99	LMC519.04.18301	HV5892	15.411	16.092	0.681	2.8484057	0.0000034	6002.75560	0.538	0.471	4.516	0.268	2.782	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4087	1	5.512892	-63.982417	-99.99	-99.99	LMC592.11.37	-99.99	14.997	15.570	0.573	2.6635067	0.0000158	6001.00582	0.239	0.188	3.898	0.063	1.311	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4088	F	5.514164	-66.657250	-99.99	-99.99	LMC519.04.26969	HV12436	14.797	15.424	0.627	4.3230570	0.0000060	6001.39323	0.647	0.483	4.694	0.254	3.121	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4089	F	5.514489	-65.470750	-99.99	-99.99	LMC520.04.8762	-99.99	15.487	16.194	0.707	2.8544730	0.0000047	6000.51375	0.428	0.444	4.516	0.227	2.826	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4090	12	5.516794	-67.091944	-99.99	-99.99	LMC518.29.16435	-99.99	17.494	18.025	0.531	0.3318527	0.0000006	6000.32121	0.132	0.155	1.870	0.115	5.510	0.2667428	0.0000018	6000.20076	0.024	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4091	F	5.518661	-66.382194	-99.99	-99.99	LMC519.12.8803	-99.99	16.012	16.706	0.694	1.8810599	0.0000039	6001.32231	0.341	0.417	4.305	0.199	2.529	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4092	1	5.519792	-65.543417	-99.99	-99.99	LMC520.03.44	-99.99	15.072	15.661	0.589	2.1089060	0.0000069	6001.58636	0.259	0.156	4.631	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4093	F	5.521192	-66.410583	-99.99	-99.99	LMC519.12.4140	-99.99	14.765	15.539	0.774	4.9139202	0.0000333	6000.53994	0.148	0.211	4.704	0.042	3.168	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4094	F	5.521506	-67.285833	-99.99	-99.99	LMC518.21.22444	HV2623	14.921	15.618	0.697	3.8037990	0.0000048	6000.04523	0.510	0.437	4.562	0.237	2.895	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4095	F	5.522606	-65.674194	-99.99	-99.99	LMC519.29.7264	-99.99	15.710	16.411	0.701	2.4191597	0.0000038	6000.36493	0.393	0.447	4.460	0.225	2.731	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4096	1	5.524175	-64.579917	-99.99	-99.99	LMC520.28.96	-99.99	16.122	16.753	0.631	1.2099335	0.0000023	6000.41333	0.188	0.165	4.228	0.031	2.330	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4097	F	5.525494	-64.884889	-99.99	-99.99	LMC520.20.52	HV13037 LMV1711	15.239	15.925	0.686	3.2512241	0.0000065	6003.23796	0.485	0.466	4.583	0.255	2.895	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4098	F	5.525625	-66.642444	-99.99	-99.99	LMC519.04.8834	-99.99	15.091	15.846	0.755	3.9206769	0.0000117	6001.55776	0.290	0.340	4.672	0.120	3.139	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4099	2	5.525778	-70.181917	LMC_SC2_232945	LMC170.5.110849	LMC516.13.195	-99.99	16.156	16.594	0.438	0.6838530	0.0000028	6000.13836	0.041	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4100	1	5.526653	-64.001167	-99.99	-99.99	LMC592.11.70	-99.99	16.517	17.077	0.560	0.7738656	0.0000023	6000.72398	0.156	0.168	3.298	0.093	1.299	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4101	1	5.527358	-64.898667	-99.99	-99.99	LMC520.20.17	-99.99	14.539	15.201	0.662	3.4547137	0.0000189	6003.07007	0.209	0.141	3.507	0.049	0.634	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 2.192723 d
OGLE-LMC-CEP-4102	F	5.528350	-65.346000	-99.99	-99.99	LMC520.03.8137	-99.99	15.263	15.902	0.639	2.8912598	0.0000043	6000.24957	0.564	0.458	4.410	0.253	2.599	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4103	F	5.529458	-65.350333	-99.99	-99.99	LMC520.03.8134	-99.99	15.224	15.857	0.633	3.0462579	0.0000050	6000.46675	0.587	0.439	4.443	0.243	2.644	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4104	F	5.530744	-67.632722	-99.99	-99.99	LMC518.12.2084	HV2636	14.975	15.660	0.685	3.9531607	0.0000058	6002.51753	0.583	0.462	4.570	0.258	2.967	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4105	F	5.531247	-64.927944	-99.99	-99.99	LMC520.20.43	HV12820	15.093	15.831	0.738	3.5485080	0.0000143	6002.11725	0.222	0.221	4.324	0.064	2.402	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4106	F	5.531361	-67.584083	-99.99	-99.99	LMC518.12.6051	HV2637	14.922	15.629	0.707	4.0684679	0.0000058	6003.22113	0.536	0.455	4.674	0.247	3.149	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4107	F	5.532228	-66.706250	-99.99	-99.99	LMC519.03.19759	LMV510 HV2642	14.467	15.271	0.804	6.6630313	0.0000493	6000.81189	0.235	0.249	5.299	0.035	3.834	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4108	1	5.533028	-66.087806	-99.99	-99.99	LMC519.20.14828	-99.99	15.145	15.787	0.642	2.2921605	0.0000081	6000.96599	0.190	0.097	4.628	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4109	F	5.534953	-72.190194	-99.99	-99.99	LMC514.22.13059	-99.99	15.423	16.195	0.772	3.1234524	0.0000065	6000.90580	0.321	0.384	4.526	0.159	2.840	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4110	F	5.536194	-66.780750	-99.99	-99.99	LMC519.03.19753	-99.99	14.840	15.607	0.767	4.6321906	0.0000109	6002.03895	0.426	0.430	4.805	0.179	3.390	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4111	F	5.541000	-65.493194	-99.99	-99.99	LMC520.03.23	HV12824	14.713	15.454	0.741	4.6380212	0.0000168	6004.19402	0.508	0.428	4.748	0.178	3.197	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
